transaction_id,customer_id,amount,payment_method,failure_code,direction,attempt_number,timestamp,recovered
TXN10702,CUST6890,8108.17,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-16 20:16:00,0
TXN10703,CUST8790,13803.37,Credit Card,CARD_EXPIRED,payment_failure,1,2026-08-31 10:53:04,0
TXN10704,CUST7929,8879.27,Debit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-15 00:25:41,0
TXN10705,CUST8827,6718.38,Credit Card,INSUFFICIENT_FUNDS,payment_failure,4,2026-08-14 21:19:44,0
TXN10706,CUST6893,557.83,Credit Card,CART_ABANDONED,checkout_abandonment,2,2026-09-03 05:20:32,0
TXN10707,CUST1185,11176.81,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-07 13:05:15,1
TXN10708,CUST7084,1971.57,Net Banking,CART_ABANDONED,checkout_abandonment,1,2026-08-19 04:00:43,0
TXN10709,CUST5819,3261.29,Credit Card,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-21 22:26:39,0
TXN10710,CUST6315,587.7,Debit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-12 23:25:47,0
TXN10711,CUST6963,45074.73,Debit Card,CREDIT_LIMIT_HIT,b2b_receivable,2,2026-08-06 14:05:18,0
TXN10712,CUST9871,10507.47,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-29 02:33:36,1
TXN10713,CUST6928,10117.39,UPI,CARD_EXPIRED,payment_failure,2,2026-08-22 03:04:32,0
TXN10714,CUST2311,2105.86,Debit Card,CART_ABANDONED,checkout_abandonment,4,2026-08-12 14:58:12,0
TXN10715,CUST2674,5235.05,Credit Card,WRONG_OTP,payment_failure,1,2026-08-20 00:46:37,0
TXN10716,CUST5237,2714.97,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-09-01 03:35:10,1
TXN10717,CUST2041,4126.7,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-22 20:18:58,1
TXN10718,CUST3155,996.6,Net Banking,MANDATE_REVOKED,subscription_lapsed,1,2026-08-12 10:46:12,1
TXN10719,CUST3248,9069.61,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-19 23:41:12,0
TXN10720,CUST3147,12559.61,UPI,WRONG_OTP,payment_failure,2,2026-09-04 10:04:26,0
TXN10721,CUST5511,324.27,Debit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-20 15:11:30,0
TXN10722,CUST1771,14960.42,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-27 23:05:30,1
TXN10723,CUST5990,6302.02,UPI,UPI_TIMEOUT,payment_failure,3,2026-08-31 10:21:58,0
TXN10724,CUST1282,3756.03,Net Banking,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-18 16:30:42,0
TXN10725,CUST8461,883.01,Net Banking,UPI_TIMEOUT,payment_failure,2,2026-08-16 23:25:32,0
TXN10726,CUST3140,5819.69,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-29 17:51:14,0
TXN10727,CUST9561,11395.32,Credit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-28 04:31:39,0
TXN10728,CUST9151,13440.53,Net Banking,WRONG_OTP,payment_failure,1,2026-08-13 07:35:40,1
TXN10729,CUST7143,4459.37,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-23 11:15:48,0
TXN10730,CUST8758,579.91,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-27 18:53:30,0
TXN10731,CUST9071,1925.92,UPI,INSUFFICIENT_FUNDS,payment_failure,4,2026-08-12 15:30:51,0
TXN10732,CUST5659,353.34,UPI,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-16 13:23:58,1
TXN10733,CUST6491,562.71,Net Banking,MANDATE_REVOKED,subscription_lapsed,1,2026-08-15 20:00:28,1
TXN10734,CUST6901,2104.39,Credit Card,MANDATE_REVOKED,subscription_lapsed,4,2026-08-06 07:45:42,0
TXN10735,CUST9341,5217.8,Debit Card,WRONG_OTP,payment_failure,2,2026-08-17 02:58:00,1
TXN10736,CUST3886,1827.62,Debit Card,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-14 05:52:35,0
TXN10737,CUST2983,12492.29,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-09 07:14:30,0
TXN10738,CUST5724,442569.6,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-08-07 11:09:37,0
TXN10739,CUST4700,14397.57,Net Banking,UPI_TIMEOUT,payment_failure,2,2026-08-22 17:02:59,0
TXN10740,CUST1618,3651.84,UPI,PROMO_INVALID,checkout_abandonment,1,2026-08-15 13:01:38,1
TXN10741,CUST6062,9935.56,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-30 21:50:25,1
TXN10742,CUST4144,392378.6,Debit Card,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-08-12 20:56:25,0
TXN10743,CUST2075,268292.72,Debit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-09 20:42:41,1
TXN10744,CUST8581,12990.76,UPI,UPI_TIMEOUT,payment_failure,2,2026-09-01 16:56:37,1
TXN10745,CUST4218,7318.36,Debit Card,SHIPPING_CONFUSION,checkout_abandonment,2,2026-08-14 02:17:03,0
TXN10746,CUST7770,11633.48,UPI,UPI_TIMEOUT,payment_failure,2,2026-08-28 16:03:29,1
TXN10747,CUST5496,2544.6,UPI,SUBSCRIPTION_PAUSED,subscription_lapsed,1,2026-09-01 12:23:47,1
TXN10748,CUST4598,2732.02,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-27 13:39:37,0
TXN10749,CUST3650,5376.14,Credit Card,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-12 11:43:54,0
TXN10750,CUST9943,491185.41,Net Banking,PAYMENT_DISPUTE,b2b_receivable,1,2026-08-29 19:52:16,0
TXN10751,CUST1399,336172.63,Credit Card,INVOICE_OVERDUE,b2b_receivable,2,2026-08-11 18:13:29,0
TXN10752,CUST5956,5668.37,Credit Card,CARD_EXPIRED,payment_failure,1,2026-08-21 02:39:11,0
TXN10753,CUST9882,12195.41,Debit Card,BANK_SERVER_DOWN,payment_failure,2,2026-09-01 22:34:03,0
TXN10754,CUST7436,2815.93,Credit Card,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-09-03 05:19:40,0
TXN10755,CUST7990,8693.06,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-30 15:24:26,1
TXN10756,CUST9379,9028.85,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-08 13:46:52,1
TXN10757,CUST6281,5305.32,Credit Card,PROMO_INVALID,checkout_abandonment,1,2026-08-19 01:58:46,0
TXN10758,CUST6633,8527.28,UPI,BANK_SERVER_DOWN,payment_failure,2,2026-08-29 20:31:03,0
TXN10759,CUST8899,3151.28,UPI,CHECKOUT_TIMEOUT,checkout_abandonment,2,2026-08-14 06:45:41,1
TXN10760,CUST4872,14989.38,UPI,UPI_TIMEOUT,payment_failure,4,2026-08-13 05:55:47,0
TXN10761,CUST1878,1166.15,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-05 19:51:05,1
TXN10762,CUST6928,14499.72,Credit Card,INSUFFICIENT_FUNDS,payment_failure,3,2026-08-13 19:41:11,0
TXN10763,CUST6496,419031.41,Credit Card,INVOICE_OVERDUE,b2b_receivable,2,2026-08-17 23:51:16,0
TXN10764,CUST9185,11947.71,Credit Card,WRONG_OTP,payment_failure,1,2026-08-17 12:42:29,1
TXN10765,CUST7481,12727.76,Debit Card,WRONG_OTP,payment_failure,4,2026-08-24 16:50:04,0
TXN10766,CUST4258,13083.55,Debit Card,BANK_SERVER_DOWN,payment_failure,3,2026-08-30 03:09:16,0
TXN10767,CUST7232,11592.75,UPI,INSUFFICIENT_FUNDS,payment_failure,3,2026-08-24 16:46:40,0
TXN10768,CUST4929,3274.47,Credit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-10 23:28:17,1
TXN10769,CUST1869,761.91,Credit Card,CART_ABANDONED,checkout_abandonment,2,2026-08-10 10:08:32,0
TXN10770,CUST3688,10221.31,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-29 07:34:23,1
TXN10771,CUST7865,14152.52,Debit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-16 01:25:23,0
TXN10772,CUST5377,4287.74,Net Banking,CARD_EXPIRED,payment_failure,1,2026-08-05 23:32:54,0
TXN10773,CUST7697,9224.73,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-27 01:26:57,1
TXN10774,CUST2989,2138.13,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-18 20:20:56,1
TXN10775,CUST4871,4668.1,UPI,BANK_SERVER_DOWN,payment_failure,1,2026-08-17 01:27:54,1
TXN10776,CUST6493,1406.84,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-24 19:49:44,0
TXN10777,CUST5705,2939.11,UPI,MANDATE_REVOKED,subscription_lapsed,1,2026-09-03 01:19:32,0
TXN10778,CUST5806,10470.91,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-08 06:37:21,0
TXN10779,CUST2279,325.88,UPI,MANDATE_REVOKED,subscription_lapsed,1,2026-08-22 06:14:40,0
TXN10780,CUST8736,10805.45,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-18 04:02:31,0
TXN10781,CUST3267,6395.6,Credit Card,INSUFFICIENT_FUNDS,payment_failure,3,2026-08-07 02:34:27,0
TXN10782,CUST5415,3587.31,UPI,UPI_TIMEOUT,payment_failure,4,2026-08-29 06:42:33,0
TXN10783,CUST2161,4348.35,Debit Card,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-09-02 17:12:23,1
TXN10784,CUST8122,343337.43,Net Banking,INVOICE_OVERDUE,b2b_receivable,1,2026-08-18 12:14:59,1
TXN10785,CUST2180,340648.52,Credit Card,INVOICE_OVERDUE,b2b_receivable,2,2026-08-14 15:57:10,1
TXN10786,CUST2381,6235.96,UPI,CART_ABANDONED,checkout_abandonment,1,2026-08-26 21:25:26,0
TXN10787,CUST1710,11714.43,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-20 06:55:45,1
TXN10788,CUST6530,12533.6,Net Banking,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-19 11:47:06,0
TXN10789,CUST9846,5167.52,UPI,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-29 10:45:23,1
TXN10790,CUST9275,5532.91,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-24 14:24:30,0
TXN10791,CUST2016,1538.36,Debit Card,SHIPPING_CONFUSION,checkout_abandonment,2,2026-09-03 23:08:16,1
TXN10792,CUST9582,1946.36,UPI,WRONG_OTP,payment_failure,1,2026-08-09 06:38:20,1
TXN10793,CUST9131,43088.92,Credit Card,PAYMENT_DISPUTE,b2b_receivable,1,2026-09-01 05:49:14,0
TXN10794,CUST4393,151812.04,Debit Card,CREDIT_LIMIT_HIT,b2b_receivable,2,2026-08-17 09:23:49,0
TXN10795,CUST9490,5584.49,Credit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-10 21:40:05,1
TXN10796,CUST2011,8016.49,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-24 16:46:36,0
TXN10797,CUST9228,374.41,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-15 22:13:22,1
TXN10798,CUST9064,8540.94,Credit Card,BANK_SERVER_DOWN,payment_failure,3,2026-08-28 09:49:07,0
TXN10799,CUST1870,468.91,Debit Card,MANDATE_REVOKED,subscription_lapsed,1,2026-08-15 20:17:00,0
TXN10800,CUST9022,4385.3,Debit Card,CARD_EXPIRED,payment_failure,3,2026-08-14 04:58:15,0
TXN10801,CUST9199,7136.2,Debit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-28 19:08:25,0
TXN10802,CUST2689,226.69,UPI,MANDATE_EXPIRED,subscription_lapsed,1,2026-09-02 16:56:23,0
TXN10803,CUST6870,2631.91,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-16 04:58:46,1
TXN10804,CUST4163,344322.28,Debit Card,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-09-04 17:59:37,0
TXN10805,CUST4824,3625.08,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-10 12:45:41,1
TXN10806,CUST7974,24829.05,Net Banking,PAYMENT_DISPUTE,b2b_receivable,2,2026-08-22 22:09:09,0
TXN10807,CUST5694,4053.19,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,3,2026-08-13 13:38:05,0
TXN10808,CUST7609,13540.38,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-09-02 16:31:57,1
TXN10809,CUST9835,3896.86,Debit Card,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-14 03:57:09,1
TXN10810,CUST2045,8987.43,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-18 16:20:47,1
TXN10811,CUST4511,10394.68,Debit Card,WRONG_OTP,payment_failure,1,2026-08-13 15:47:05,1
TXN10812,CUST6689,6454.18,Net Banking,CART_ABANDONED,checkout_abandonment,4,2026-08-08 01:38:08,1
TXN10813,CUST4154,4216.77,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-09 16:23:32,0
TXN10814,CUST6558,252343.65,Net Banking,CREDIT_LIMIT_HIT,b2b_receivable,4,2026-08-11 13:35:26,1
TXN10815,CUST8197,744.41,Credit Card,PLAN_UPGRADE_FAILED,subscription_lapsed,2,2026-08-19 03:06:34,1
TXN10816,CUST2391,5244.6,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-29 06:42:15,0
TXN10817,CUST7256,3070.63,Net Banking,BANK_SERVER_DOWN,payment_failure,1,2026-08-19 20:42:23,1
TXN10818,CUST2009,4096.04,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-10 12:04:13,0
TXN10819,CUST6549,12405.23,Net Banking,UPI_TIMEOUT,payment_failure,4,2026-08-30 23:08:20,1
TXN10820,CUST3712,2482.1,Credit Card,INSUFFICIENT_FUNDS,payment_failure,3,2026-08-22 07:04:37,0
TXN10821,CUST4033,1984.83,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-28 12:59:22,1
TXN10822,CUST8326,2015.56,Net Banking,SUBSCRIPTION_PAUSED,subscription_lapsed,1,2026-09-02 07:14:49,1
TXN10823,CUST4625,4938.77,Credit Card,WRONG_OTP,payment_failure,1,2026-08-21 15:25:14,1
TXN10824,CUST2525,5751.93,UPI,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-11 22:09:58,0
TXN10825,CUST8157,5180.44,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-09-02 13:34:01,1
TXN10826,CUST2631,445.92,Net Banking,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-20 19:37:43,1
TXN10827,CUST4290,6572.55,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-23 19:37:58,0
TXN10828,CUST6427,10689.06,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-31 15:22:07,1
TXN10829,CUST6257,3573.0,Debit Card,BANK_SERVER_DOWN,payment_failure,4,2026-08-24 15:16:23,0
TXN10830,CUST9842,267448.52,UPI,INVOICE_OVERDUE,b2b_receivable,2,2026-08-23 13:49:26,0
TXN10831,CUST7543,2265.67,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-23 15:33:30,1
TXN10832,CUST4437,123123.19,UPI,PAYMENT_DISPUTE,b2b_receivable,2,2026-08-13 20:33:53,0
TXN10833,CUST1519,12455.15,UPI,UPI_TIMEOUT,payment_failure,2,2026-08-10 02:15:57,0
TXN10834,CUST1889,8522.08,Net Banking,CARD_EXPIRED,payment_failure,4,2026-08-19 20:52:16,0
TXN10835,CUST5250,10274.87,UPI,WRONG_OTP,payment_failure,2,2026-08-21 23:31:11,0
TXN10836,CUST3979,10088.86,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-12 05:27:02,0
TXN10837,CUST5037,8870.54,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-13 02:26:24,1
TXN10838,CUST8554,137208.47,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-08-13 13:40:29,0
TXN10839,CUST1781,7965.82,Debit Card,CART_ABANDONED,checkout_abandonment,2,2026-08-07 10:21:32,1
TXN10840,CUST1100,295.72,Debit Card,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-26 01:34:57,1
TXN10841,CUST6123,6387.81,Credit Card,CARD_EXPIRED,payment_failure,3,2026-08-30 15:47:26,0
TXN10842,CUST9092,5157.96,Net Banking,BANK_SERVER_DOWN,payment_failure,4,2026-08-28 17:24:11,0
TXN10843,CUST5989,1927.88,UPI,MANDATE_REVOKED,subscription_lapsed,1,2026-08-27 23:58:49,0
TXN10844,CUST4322,1836.63,Credit Card,CART_ABANDONED,checkout_abandonment,3,2026-08-29 23:49:50,1
TXN10845,CUST1049,10156.63,Debit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-23 10:10:12,0
TXN10846,CUST6671,8257.34,Net Banking,WRONG_OTP,payment_failure,3,2026-08-28 09:40:05,1
TXN10847,CUST3954,13414.0,Net Banking,BANK_SERVER_DOWN,payment_failure,1,2026-08-08 10:08:47,0
TXN10848,CUST4394,5135.27,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-29 06:37:35,1
TXN10849,CUST6319,4918.95,Debit Card,CHECKOUT_TIMEOUT,checkout_abandonment,3,2026-08-26 11:41:51,0
TXN10850,CUST8317,60216.96,Credit Card,INVOICE_OVERDUE,b2b_receivable,3,2026-08-22 06:21:07,0
TXN10851,CUST5397,4196.49,Net Banking,BANK_SERVER_DOWN,payment_failure,1,2026-08-31 14:02:02,0
TXN10852,CUST2900,368508.75,Debit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-28 16:07:04,1
TXN10853,CUST7022,9919.35,Credit Card,UPI_TIMEOUT,payment_failure,3,2026-08-22 08:30:13,1
TXN10854,CUST2854,196.04,UPI,MANDATE_REVOKED,subscription_lapsed,2,2026-08-08 11:56:23,0
TXN10855,CUST7540,2887.83,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-08-17 23:59:00,1
TXN10856,CUST6802,8081.75,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-12 05:00:23,0
TXN10857,CUST3821,4108.49,Net Banking,CARD_EXPIRED,payment_failure,2,2026-09-02 17:18:40,0
TXN10858,CUST7883,5096.38,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-09-04 16:17:39,1
TXN10859,CUST3568,89744.65,Debit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-29 01:43:02,1
TXN10860,CUST5950,5771.21,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-09-02 02:39:16,1
TXN10861,CUST6654,8687.03,Net Banking,UPI_TIMEOUT,payment_failure,3,2026-08-07 07:49:21,1
TXN10862,CUST2460,12737.01,Net Banking,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-08-16 00:08:47,1
TXN10863,CUST8239,5135.97,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-28 20:26:13,1
TXN10864,CUST1539,13877.48,Debit Card,UPI_TIMEOUT,payment_failure,3,2026-08-07 04:14:10,0
TXN10865,CUST9061,39352.25,Credit Card,INVOICE_OVERDUE,b2b_receivable,2,2026-08-19 14:00:25,1
TXN10866,CUST3711,5533.8,UPI,UPI_TIMEOUT,payment_failure,1,2026-09-02 01:19:42,0
TXN10867,CUST5478,11581.05,Net Banking,UPI_TIMEOUT,payment_failure,4,2026-08-10 01:47:10,1
TXN10868,CUST5418,189875.12,Net Banking,INVOICE_OVERDUE,b2b_receivable,2,2026-09-03 00:39:43,0
TXN10869,CUST6442,14647.83,Credit Card,CARD_EXPIRED,payment_failure,3,2026-08-20 12:58:27,0
TXN10870,CUST6187,486737.01,Credit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-17 16:23:49,1
TXN10871,CUST7525,12786.18,UPI,UPI_TIMEOUT,payment_failure,4,2026-08-20 14:09:34,0
TXN10872,CUST9229,10022.26,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-07 03:18:02,1
TXN10873,CUST5413,5018.0,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-19 06:19:19,1
TXN10874,CUST2481,3272.22,Debit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-09 19:46:05,0
TXN10875,CUST9835,13620.06,Net Banking,CARD_EXPIRED,payment_failure,1,2026-08-26 04:01:42,0
TXN10876,CUST5901,10228.32,Credit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-17 14:15:21,0
TXN10877,CUST5349,607.52,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-09-02 09:07:11,0
TXN10878,CUST1845,1733.75,UPI,SUBSCRIPTION_PAUSED,subscription_lapsed,2,2026-09-01 23:42:47,0
TXN10879,CUST9017,11185.32,Credit Card,INSUFFICIENT_FUNDS,payment_failure,3,2026-08-20 22:38:51,0
TXN10880,CUST3981,10265.29,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-26 22:31:05,0
TXN10881,CUST4246,2142.57,Net Banking,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-30 12:15:31,1
TXN10882,CUST5808,1894.48,Debit Card,WRONG_OTP,payment_failure,2,2026-08-14 04:13:44,1
TXN10883,CUST4648,4944.7,Debit Card,WRONG_OTP,payment_failure,4,2026-08-23 18:18:36,1
TXN10884,CUST2466,622.39,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-09-02 21:07:03,1
TXN10885,CUST2641,9420.88,Net Banking,WRONG_OTP,payment_failure,1,2026-08-23 07:40:48,1
TXN10886,CUST9044,2828.21,Net Banking,INSUFFICIENT_FUNDS,payment_failure,4,2026-08-23 16:34:06,0
TXN10887,CUST9724,234687.39,Net Banking,INVOICE_OVERDUE,b2b_receivable,1,2026-08-19 22:27:56,0
TXN10888,CUST2790,1298.9,Credit Card,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-23 00:31:01,0
TXN10889,CUST7866,5020.36,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-10 01:34:39,1
TXN10890,CUST3615,14874.66,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-14 15:27:24,0
TXN10891,CUST2285,6739.61,Debit Card,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-13 01:02:57,1
TXN10892,CUST4234,4531.97,Debit Card,CART_ABANDONED,checkout_abandonment,2,2026-08-23 02:02:33,1
TXN10893,CUST2215,11583.4,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-12 06:28:34,0
TXN10894,CUST7948,2115.63,Net Banking,PLAN_UPGRADE_FAILED,subscription_lapsed,2,2026-08-09 22:27:09,0
TXN10895,CUST3501,6468.34,Net Banking,WRONG_OTP,payment_failure,1,2026-08-10 19:57:00,1
TXN10896,CUST6615,13438.9,Debit Card,UPI_TIMEOUT,payment_failure,3,2026-08-11 09:15:53,1
TXN10897,CUST4584,2797.42,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-23 16:27:59,1
TXN10898,CUST4633,5576.12,Net Banking,WRONG_OTP,payment_failure,1,2026-08-31 15:24:56,0
TXN10899,CUST8075,6867.59,Credit Card,WRONG_OTP,payment_failure,1,2026-08-16 22:43:54,0
TXN10900,CUST8668,7391.89,Net Banking,CART_ABANDONED,checkout_abandonment,4,2026-09-03 20:12:34,0
TXN10901,CUST5712,4621.34,Credit Card,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-18 22:58:50,0
TXN10902,CUST4262,14289.55,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-06 11:12:58,1
TXN10903,CUST9946,14542.68,Net Banking,WRONG_OTP,payment_failure,1,2026-08-18 14:03:04,1
TXN10904,CUST7114,8337.43,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-18 07:50:02,1
TXN10905,CUST7460,6096.62,UPI,PROMO_INVALID,checkout_abandonment,1,2026-08-08 09:51:19,1
TXN10906,CUST5557,11493.78,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-29 09:14:22,0
TXN10907,CUST1887,1633.67,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-11 11:24:30,1
TXN10908,CUST8272,4574.77,Net Banking,UPI_TIMEOUT,payment_failure,2,2026-08-05 21:09:21,1
TXN10909,CUST2275,3199.66,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-16 17:28:22,0
TXN10910,CUST5501,3157.58,Debit Card,SHIPPING_CONFUSION,checkout_abandonment,1,2026-09-02 23:55:40,0
TXN10911,CUST8179,5386.47,UPI,WRONG_OTP,payment_failure,2,2026-08-27 08:41:33,1
TXN10912,CUST2494,5739.03,Credit Card,WRONG_OTP,payment_failure,2,2026-08-23 09:24:04,0
TXN10913,CUST8009,13955.54,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-10 16:59:08,1
TXN10914,CUST7173,7876.03,Debit Card,WRONG_OTP,payment_failure,4,2026-09-03 21:03:22,0
TXN10915,CUST4552,311601.63,UPI,INVOICE_OVERDUE,b2b_receivable,4,2026-08-25 15:22:06,0
TXN10916,CUST8925,6334.95,Net Banking,CART_ABANDONED,checkout_abandonment,1,2026-08-08 11:01:08,0
TXN10917,CUST3979,1612.53,Net Banking,SHIPPING_CONFUSION,checkout_abandonment,2,2026-08-21 08:48:17,0
TXN10918,CUST4335,7872.42,Net Banking,UPI_TIMEOUT,payment_failure,2,2026-08-27 16:23:27,0
TXN10919,CUST9614,4339.96,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-25 07:57:44,1
TXN10920,CUST4485,7169.1,UPI,CHECKOUT_TIMEOUT,checkout_abandonment,3,2026-09-04 08:26:28,0
TXN10921,CUST3444,234786.92,Credit Card,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-08-21 06:08:54,0
TXN10922,CUST3395,1379.99,Credit Card,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-18 09:49:26,0
TXN10923,CUST2758,2956.6,Debit Card,WRONG_OTP,payment_failure,3,2026-08-19 03:16:12,1
TXN10924,CUST9740,3908.21,Debit Card,CARD_EXPIRED,payment_failure,1,2026-08-25 02:20:21,0
TXN10925,CUST3695,8182.77,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-31 15:52:24,0
TXN10926,CUST9928,7678.76,UPI,UPI_TIMEOUT,payment_failure,2,2026-08-22 15:29:50,0
TXN10927,CUST4804,2310.1,Debit Card,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-13 04:50:59,0
TXN10928,CUST8953,13600.12,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-10 15:02:32,1
TXN10929,CUST5469,7834.97,UPI,WRONG_OTP,payment_failure,1,2026-09-03 07:25:48,0
TXN10930,CUST5896,3872.89,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-09-03 03:12:39,1
TXN10931,CUST6965,5212.44,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-08-30 18:44:05,0
TXN10932,CUST3627,12506.01,Credit Card,WRONG_OTP,payment_failure,1,2026-08-31 11:10:23,1
TXN10933,CUST1547,12466.17,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-26 12:30:21,1
TXN10934,CUST7643,8602.73,Credit Card,WRONG_OTP,payment_failure,1,2026-08-14 16:24:36,0
TXN10935,CUST3018,11764.8,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-23 17:40:18,0
